gender,age,S1,S2,S3,S4,S5,S6,EX,NR,OP,AG,CN
1,52,0.6084154844284058,0.6244875192642212,0.5617325305938721,0.5256190896034241,0.6906805038452148,0.6170166730880737,3.7,2.6,4.8,4.8,3.3
1,27,0.4804615080356598,0.6028186678886414,0.7062474489212036,0.6321538686752319,0.6600415110588074,0.7044028639793396,2.7,4.2,5.0,4.1,3.7
2,31,0.5833756327629089,0.5817298293113708,0.6817888021469116,0.5340775847434998,0.681600034236908,0.6990771293640137,2.5,1.9,2.4,4.1,2.8
1,26,0.6724669933319092,0.6739487648010254,0.6437532901763916,0.6255022287368774,0.7484269738197327,0.6609341502189636,2.6,3.6,4.7,2.4,3.2
1,34,0.5880807042121887,0.7016798853874207,0.6047611236572266,0.627356231212616,0.5554465055465698,0.7133486866950989,1.8,3.1,4.2,2.3,3.0
1,39,0.6623639464378357,0.6922223567962646,0.4792419672012329,0.5518730282783508,0.6587527990341187,0.6165622472763062,3.4,3.9,5.0,2.6,3.2
2,45,0.5946991443634033,0.6402373313903809,0.5156896710395813,0.5040854215621948,0.673935055732727,0.5753026604652405,2.3,3.0,4.0,4.6,4.1
1,42,0.5813501477241516,0.5702965259552002,0.5298466086387634,0.5158844590187073,0.6648143529891968,0.6677404642105103,2.6,3.5,3.5,4.0,3.8
2,46,0.5447678565979004,0.6365621089935303,0.5608587861061096,0.6329792141914368,0.6460229754447937,0.5685787796974182,2.5,3.8,3.6,3.0,3.4
2,47,0.6578306555747986,0.6168547868728638,0.6055304408073425,0.5772675275802612,0.6835010051727295,0.5685787796974182,3.8,3.6,3.2,4.6,4.2
1,31,0.5556423664093018,0.6330790519714355,0.5210226774215698,0.5607132911682129,0.6033990383148193,0.6766330003738403,4.7,4.7,4.3,4.6,4.0
2,20,0.5833756327629089,0.6581213474273682,0.5704895257949829,0.5778655409812927,0.6413639187812805,0.702115535736084,3.4,2.0,3.1,3.4,3.6
2,56,0.584110677242279,0.7153056859970093,0.62796950340271,0.6122135519981384,0.580303966999054,0.6607701182365417,3.1,4.0,4.7,5.0,3.1
1,41,0.7135374546051025,0.6770393252372742,0.5518226623535156,0.5445807576179504,0.5814011096954346,0.6810667514801025,4.8,4.5,4.5,4.7,4.3
2,19,0.36926937103271484,0.5992095470428467,0.571060299873352,0.6048154830932617,0.5791577696800232,0.5908826589584351,3.0,2.4,3.6,3.4,3.4
1,55,0.6010903716087341,0.7011100053787231,0.4848625063896179,0.5388492345809937,0.6728201508522034,0.6119680404663086,2.7,2.2,3.1,2.5,4.5
1,24,0.6614649295806885,0.6611922979354858,0.46761393547058105,0.47067326307296753,0.6303910613059998,0.726295530796051,4.8,3.1,5.0,4.9,3.4
2,23,0.6434774398803711,0.6195915937423706,0.6313095688819885,0.6427336931228638,0.645903468132019,0.5612494349479675,2.9,2.0,3.8,3.7,4.2
1,38,0.6251352429389954,0.6141574382781982,0.5910341143608093,0.6084412336349487,0.6717094779014587,0.7052668333053589,3.7,1.7,5.0,4.1,2.5
2,18,0.6103527545928955,0.6760666966438293,0.6814790964126587,0.6410756707191467,0.6365369558334351,0.6592081189155579,1.9,2.3,3.1,3.3,3.6
2,21,0.5816961526870728,0.6308236122131348,0.511110246181488,0.5817461013793945,0.576025128364563,0.6696219444274902,3.4,2.4,2.8,4.1,3.0
2,41,0.6210211515426636,0.6756013035774231,0.5381401181221008,0.5564858913421631,0.6302695274353027,0.5980954766273499,4.6,1.5,4.2,5.0,4.6
2,24,0.6282379627227783,0.6969519257545471,0.5369439721107483,0.53661048412323,0.6739128828048706,0.6578572988510132,4.8,4.0,4.9,4.7,4.3
2,28,0.6146986484527588,0.6677318215370178,0.5591939091682434,0.5349535942077637,0.6520401835441589,0.5432726144790649,4.2,2.9,3.9,4.0,3.2
2,26,0.6010903716087341,0.6450129151344299,0.6394891142845154,0.6114768385887146,0.554033637046814,0.6424638032913208,2.3,2.4,2.7,2.6,3.2
1,47,0.6029293537139893,0.7069072723388672,0.41911202669143677,0.5261717438697815,0.5524107217788696,0.6577637791633606,3.6,2.9,4.5,4.2,3.8
2,41,0.6776255369186401,0.6844503879547119,0.675610363483429,0.6335861682891846,0.6185575127601624,0.5785692930221558,2.0,3.3,3.5,4.7,3.3
1,58,0.6087383031845093,0.7128696441650391,0.6394891142845154,0.5518730282783508,0.46062391996383667,0.7006102800369263,3.1,1.8,3.3,3.7,2.7
2,19,0.6164650917053223,0.6902896165847778,0.5879372358322144,0.5242541432380676,0.7246811985969543,0.6990771293640137,3.2,3.8,3.3,4.1,3.8
2,36,0.6182197332382202,0.6932424306869507,0.6394891142845154,0.5518730282783508,0.6413639187812805,0.6363714933395386,3.4,3.7,5.0,4.6,4.3
1,25,0.5639681816101074,0.7153056859970093,0.6145545840263367,0.7091110348701477,0.6148412227630615,0.7396803498268127,3.4,3.4,4.4,4.1,3.2
1,50,0.6538546085357666,0.691848874092102,0.5594659447669983,0.6096740365028381,0.7162597179412842,0.6616181135177612,3.0,3.4,4.5,4.3,3.8
2,21,0.5710591077804565,0.6384570598602295,0.62796950340271,0.6299590468406677,0.6413639187812805,0.6592081189155579,3.7,3.1,4.6,5.0,3.2
1,19,0.586332380771637,0.6492887139320374,0.593090295791626,0.5871666073799133,0.639786958694458,0.6429749727249146,3.2,2.0,3.7,3.5,3.3
1,21,0.6076615452766418,0.5880194902420044,0.5637103319168091,0.7122948169708252,0.6848748922348022,0.7144882082939148,3.5,3.0,4.3,3.1,2.3
1,22,0.5944806337356567,0.6467858552932739,0.5471110343933105,0.6658649444580078,0.6919357180595398,0.6697562336921692,3.0,4.9,4.9,2.9,3.9
2,21,0.6959531307220459,0.6499390602111816,0.5434715747833252,0.5102971196174622,0.620216965675354,0.6243786811828613,5.0,2.2,4.2,4.6,3.0
1,65,0.6161819696426392,0.6219669580459595,0.6664496660232544,0.6634878516197205,0.6518746614456177,0.592098593711853,2.2,3.6,3.5,3.0,3.5
1,23,0.6287206411361694,0.7333991527557373,0.5581607222557068,0.5680960416793823,0.710590660572052,0.6962554454803467,1.5,3.5,4.5,3.0,2.3
1,21,0.5622534155845642,0.6372899413108826,0.5868054628372192,0.545815646648407,0.6441049575805664,0.6106834411621094,2.5,4.1,4.8,4.0,1.9
2,57,0.5463712215423584,0.7062757015228271,0.5896360874176025,0.5811518430709839,0.7301617860794067,0.6358077526092529,4.0,3.3,4.2,4.5,4.2
1,25,0.6164650917053223,0.6281394958496094,0.5180995464324951,0.4965071380138397,0.7246811985969543,0.6990771293640137,2.3,3.2,3.9,4.1,3.9
2,55,0.5556423664093018,0.6893301010131836,0.6276352405548096,0.6115003228187561,0.6700047850608826,0.6424638032913208,1.6,2.6,3.9,3.4,3.9
1,33,0.5322100520133972,0.6884657740592957,0.6127714514732361,0.552693784236908,0.612083911895752,0.553363561630249,2.6,4.3,4.9,4.7,4.7
1,40,0.5777590870857239,0.6455097794532776,0.49089688062667847,0.5177575349807739,0.619570791721344,0.6202516555786133,4.6,4.2,4.9,4.7,4.7
2,42,0.6591120958328247,0.6254498362541199,0.5632133483886719,0.5378243327140808,0.6413639187812805,0.5685787796974182,3.9,1.9,4.8,4.9,4.0
